x1	x2	y
2.06549604472796	2.46744747804757	0
2.9933472011574	1.21744783010485	0
1.827077251565	2.91432907068014	0
3.37692274411916	1.22622285917298	0
4.04710296268698	2.46456289932627	0
2.6599580994519	1.96962884792946	0
2.12294920840303	2.05962194721222	0
2.04568150812158	2.25562661955299	0
3.14903861127489	3.09983789041555	0
2.8540142262617	1.41423818263355	0
3.62136944877831	2.87185581899015	0
2.59047943650214	1.47252295354179	0
4.54005541313062	2.09174467444963	0
2.91386576110855	3.06504633106699	0
3.38831378648781	3.1116046374095	0
0.949906651475986	2.5520950297482	0
2.04233203443191	4.14124058440287	0
3.25204059424987	0.671771727356879	0
2.97022462750433	1.70308325056309	0
1.13596394416744	3.01967497055232	0
3.26529359381686	2.10774843148586	0
3.6821338150148	0.33875307411896	0
2.0539987118462	1.42835691704899	0
3.32069181473387	2.78453347757988	0
1.30426251409055	4.35550398824583	0
2.25801541908452	0.59294523917315	0
5.65472069092961	1.71437805119462	0
3.83965036435669	1.76003064858758	0
3.88899561934683	0.462898491069545	0
2.67977373235236	2.37689779862783	0
3.25746814403342	3.39844664318138	0
4.04046043145664	3.01524733389513	0
3.49381652928332	1.24547803539267	0
1.681060297542	2.08230083427057	0
3.11199259914564	1.25250420540895	0
3.33953977553852	0.21903000723191	0
3.27587861565656	2.47171711682124	0
4.05011120035737	1.41705954046249	0
2.68315786445442	0.673288035259198	0
2.81050861686573	1.75971648922896	0
3.65473248936941	1.83243553951352	0
5.22584177246677	0.0317713320391637	0
4.39432279217966	1.04932140192335	0
1.4845095910513	3.40512160032673	0
3.54100238433074	1.58481588500258	0
1.18161085190437	2.24946196977571	0
2.3496145456246	0.909669744911972	0
3.20405835575362	3.28036003341293	0
1.94227741501855	2.30721718015138	0
3.8710878974177	0.16689217275082	0
2.89433254335854	0.927236452223957	0
3.10793322561219	2.16140630108628	0
2.79340292066394	2.77526533217769	0
1.80898835817387	3.67687056346481	0
3.25069658021416	1.17104436092966	0
2.50059563051897	0.958856317793944	0
2.53275898041842	2.31850396570495	0
2.16229964641009	2.86029584076269	0
2.05960931758897	2.0890009475298	0
4.27938928759535	2.58119996539904	0
2.8686698536935	-0.0529578700468103	0
3.74788271664974	2.57464602566372	0
3.90380454738372	0.941515360322647	0
3.92028439916707	2.37499555394121	0
2.23812526569026	1.7339904576386	0
6.25711774129662	0.837429857679405	0
4.49320862009618	1.4263500674369	0
2.50499901617875	2.18490630518108	0
1.69272372488739	2.06224134841402	0
3.86672276392084	2.20215654059978	0
1.71181970284848	3.20323767201297	0
3.61356076236822	3.58606981792355	0
1.74593580322005	2.75784038188195	0
2.48569534497606	2.52678503077721	0
4.20855566099704	0.295209868705149	0
3.01802870310773	1.87534962283759	0
2.19056766977713	3.50339562053521	0
3.29902472567165	2.03662161196279	0
3.88860531537569	0.840393425467648	0
2.35812541654753	2.5118932864617	0
3.25732799019385	1.89667269601071	0
3.12460858684207	2.10749346941324	0
3.31209753784753	0.318857615294488	0
2.15405731875937	4.41352959120009	0
3.5145605860624	2.7346981492951	0
1.5187252967965	3.08510928351259	0
2.55891879647118	3.5878935470683	0
3.27087813507901	2.4111517193978	0
2.93750477376074	1.11961588174554	0
2.74225850370361	1.67418447152526	0
2.22525761540727	2.36605965215881	0
1.69330443084343	-1.72034906056287	1
0.513324761328601	-1.33871915961507	1
2.58173620873566	-3.82956621146478	1
1.64680719881396	-3.71561283617341	1
1.55594492917779	-1.03654555477573	1
2.15071730057854	-2.36601877991849	1
-0.201759772129874	-2.25859764751753	1
2.40124005261882	-2.76013374222161	1
1.48332683609867	-0.945277273111536	1
0.720074911618544	-1.6255068580547	1
0.373282463149357	-2.60103087374519	1
-0.197801226567396	-3.4535049236082	1
2.18358847735525	-2.59655877773477	1
1.77398294844009	-2.35206612234362	1
-0.327261231000718	-1.50886707770837	1
1.89313602744384	-2.18181523374895	1
1.90339795195459	-2.95001210390816	1
1.11678666914758	-0.994032257012615	1
1.75096021718248	-1.23544320863935	1
0.706695063962659	-1.04056955889308	1
1.67894372343191	-2.19940275078914	1
1.77598752331583	-4.30189908160189	1
0.394168574829981	-2.16299069502079	1
1.34248232252358	-2.35682803065014	1
0.295967930448933	-1.87390378709211	1
3.57788366828366	-2.14480947943091	1
0.684105780992328	-1.59959642267184	1
2.54863984288414	-2.98505656359227	1
1.40816393595001	-2.19915974551825	1
1.06772684216606	0.211029494971592	1
3.44134804673779	-1.85643406647606	1
0.316132215828341	-2.14042157516095	1
2.32404411701941	-2.094490977169	1
0.440281931152026	-1.19236990482677	1
2.59089102624313	-2.65229021155151	1
1.63996756997	-0.00982336838146747	1
1.22370722457403	-1.1713732296565	1
1.94227604487479	-2.32192443094744	1
0.898873712953036	-0.658855809082367	1
-0.498346886870325	-1.79921522516534	1
1.49355288393601	-1.3203168686696	1
2.44632889275911	-2.35146973174587	1
1.83030757860748	-2.94316615374541	1
1.91005373840267	-2.97473105599155	1
1.9435181746407	-1.88241732824201	1
1.73574740254786	-3.6095386494411	1
-0.242056182779133	-1.53648302627691	1
1.33088916786504	-1.30707579895859	1
0.121303892779283	-0.370877694912179	1
0.343611140625118	-1.80039675741903	1
1.43995590929869	-1.9935085565541	1
0.425124814235401	-0.462747546023608	1
0.668341433425863	-1.02030495578939	1
1.40743163168602	-2.27092994828874	1
0.518162954317521	-0.984389479007908	1
1.80020313955337	-3.27467696870967	1
1.26335020135693	0.0881726114359269	1
1.2837845039942	-1.93108139206239	1
1.41531521311724	-1.86596667160293	1
0.689376744810635	-1.92367716359507	1
0.215361554644842	-0.196624759544587	1
2.1240338530844	-1.7485687689729	1
0.421987389194928	-1.15380558095539	1
3.54807121849331	-2.9256566939686	1
0.87652989458693	-2.52681233904503	1
0.226080330471472	-1.14874505380903	1
2.23983858404627	-2.71764889225466	1
1.26812889119129	-2.85121681123736	1
-0.111439237166334	-1.86184610050926	1
0.925071992551159	-2.44965826181641	1
2.00297352467731	-1.64395585592395	1
2.32031158211969	-2.13818327289909	1
0.695258736735445	-2.94483193787147	1
0.421557272336634	-2.84632591634186	1
0.55851911842285	-2.76046370544519	1
2.25767599201218	-3.81695925066999	1
1.52224861970949	-0.898113686190696	1
1.91854408746129	-2.48654550851015	1
1.84351794652172	-1.27438906027153	1
1.05230540173662	0.816688637394249	1
1.25453476052292	-1.08439847559692	1
0.656474143397893	-1.42170585806727	1
1.83171462710194	-2.02739901097166	1
1.96132391307712	-2.71460639805717	1
-0.822191918205163	-1.50477699222281	1
0.864158978340731	-1.43673988846795	1
0.291655765083795	-4.39952401215097	1
1.84544943121846	-1.46681859435066	1
0.131819725262948	-1.72969163870844	1
1.57461835649022	-2.57769437678257	1
-1.47428257275883	-0.930249412027617	1
0.39960793814325	-0.324251053191403	1
1.39195590613693	-2.25902768944358	1
1.98018253344927	-2.69921156346963	1
-0.706956757487334	-1.46046119813881	1
0.753887203021142	-1.9789858083875	1
0.78932799697641	-2.23720532294771	1
0.465968935631328	-0.111756680628924	1
2.04715559566431	-4.08009623332349	1
1.62294028827176	-2.33449627747004	1
-0.102546365246895	2.54512843149852	1
1.31754224025974	1.01815450439233	1
0.595297156330271	1.98274375186124	1
1.17013962009353	0.470014090337675	1
0.74024440007043	1.60399545636881	1
0.736432563528842	1.93755187207161	1
0.909128267094806	1.77891625316035	1
0.868598086386997	2.44535882326601	1
0.539686224444742	0.794524541059801	1
0.486980614934013	2.21356716350734	1
0.629407031836022	2.09935916926003	1
0.882271240962685	2.80528078217887	1
1.24141909391103	2.60740256890572	1
0.994709965676517	1.83732827326421	1
1.03789895290454	2.37865571067525	1
0.811449839650805	1.08089585206879	1
0.637721660613823	2.7213556447739	1
0.888355208547722	1.52044971316604	1
1.44107690142157	1.71954794735023	1
0.723473221880327	1.99644206872535	1
1.79449068688509	1.49611461916929	1
0.695229186252905	2.95661786055076	1
0.416232808288917	1.90570034659022	1
0.393579027297453	0.919550814043588	1
0.720301231095214	1.298179944083	1
